episode,step,action_node,action_bw,completion_time_ms,sla_violated,reward,volatility,s_0,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9,s_10,s_11,s_12,s_13,s_14,s_15,s_16,s_17,s_18,s_19,s_20,s_21,s_22,s_23,s_24,s_25,s_26,s_27,s_28,s_29,s_30,s_31,s_32,s_33,s_34,s_35,s_36,s_37,s_38,s_39,s_40,s_41,s_42,s_43,s_44,s_45,s_46,s_47,s_48,s_49,s_50,s_51,ns_0,ns_1,ns_2,ns_3,ns_4,ns_5,ns_6,ns_7,ns_8,ns_9,ns_10,ns_11,ns_12,ns_13,ns_14,ns_15,ns_16,ns_17,ns_18,ns_19,ns_20,ns_21,ns_22,ns_23,ns_24,ns_25,ns_26,ns_27,ns_28,ns_29,ns_30,ns_31,ns_32,ns_33,ns_34,ns_35,ns_36,ns_37,ns_38,ns_39,ns_40,ns_41,ns_42,ns_43,ns_44,ns_45,ns_46,ns_47,ns_48,ns_49,ns_50,ns_51
0,3,3,0.7321,108004.28,1,-1.3818,normal,0.0,0.0,0.0,0.0103,0.1287,0.0,0.0,0.0,0.2,0.06,0.08,0.0,0.0,0.0,0.32,0.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.516,0.1172,0.2597,0.2547,0.849,0.6143,0.5401,1.0677,0.7168,0.541,1.4156,1.1844,0.8001,0.8114,0.4807,0.6937,0.7873,0.4583,0.9091,0.9119,0.5114,0.6235,0.6504,0.0256,0.5767,0.0207,0.5158,0.0298,0.0605,0.0336,0.0,0.0,0.0,0.0,0.0238,0.0659,0.16,0.02,0.04,0.12,0.0,0.0,0.28,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4679,0.1573,0.3274,0.248,0.8615,0.6206,0.5328,1.2267,0.5592,0.5313,1.3918,1.1228,0.7863,0.8658,0.493,0.6709,0.9177,0.3587,0.874,0.9688,0.2225,0.6081,0.5528,0.021,0.6049,0.0242,0.5187,0.0197
0,3,0,0.1292,2568495.26,1,-5.315,normal,0.0,0.0,0.0,0.0103,0.1287,0.0,0.0,0.0,0.2,0.06,0.08,0.0,0.0,0.0,0.32,0.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.516,0.1172,0.2597,0.2547,0.849,0.6143,0.5401,1.0677,0.7168,0.541,1.4156,1.1844,0.8001,0.8114,0.4807,0.6937,0.7873,0.4583,0.9091,0.9119,0.5114,0.6235,0.6504,0.0256,0.5767,0.0207,0.5158,0.0298,0.0176,0.0053,0.0623,0.0,0.0,0.0,0.0468,0.0636,0.3,0.0,0.02,0.1,0.0,0.0,0.26,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4757,0.1436,0.3171,0.2228,0.8699,0.6014,0.5883,1.0776,0.6499,0.5301,1.7464,0.9258,0.7876,0.8397,0.3932,0.7882,0.6547,0.3935,0.9783,0.7179,0.4034,0.5745,0.681,0.0196,0.4395,0.0236,0.5958,0.0249
0,4,7,0.8324,100225.89,1,-1.3103,normal,0.0176,0.0053,0.0623,0.0,0.0,0.0,0.0468,0.0636,0.3,0.0,0.02,0.1,0.0,0.0,0.26,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4552,0.1651,0.3671,0.2657,0.8454,0.5898,0.4739,1.2015,0.5315,0.5455,1.8002,1.1034,0.8034,0.9753,0.5485,0.7752,0.6725,0.4504,0.8508,0.9407,0.3832,0.5105,0.5844,0.0255,0.4566,0.0265,0.4602,0.023,0.0271,0.0066,0.0149,0.0,0.0187,0.0,0.0384,0.1026,0.28,0.0,0.0,0.08,0.0,0.0,0.24,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5174,0.1368,0.3086,0.2975,0.9639,0.6947,0.5878,1.3002,0.6375,0.5176,1.5395,1.1051,0.8191,0.9378,0.4573,0.6777,0.654,0.5402,0.8011,0.839,0.4264,0.7102,0.5936,0.0226,0.2309,0.027,0.5394,0.0233
0,4,2,0.7631,43.52,0,-0.0042,normal,0.0176,0.0053,0.0623,0.0,0.0,0.0,0.0468,0.0636,0.3,0.0,0.02,0.1,0.0,0.0,0.26,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4552,0.1651,0.3671,0.2657,0.8454,0.5898,0.4739,1.2015,0.5315,0.5455,1.8002,1.1034,0.8034,0.9753,0.5485,0.7752,0.6725,0.4504,0.8508,0.9407,0.3832,0.5105,0.5844,0.0255,0.4566,0.0265,0.4602,0.023,0.0,0.0251,0.0,0.0067,0.0434,0.0142,0.0357,0.0024,0.26,0.0,0.14,0.06,0.0,0.0,0.22,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4466,0.166,0.3714,0.24,0.8613,0.705,0.6299,1.1273,0.6083,0.5024,1.2979,0.9349,0.7584,0.8554,0.4704,0.6857,0.8634,0.3857,0.9496,0.8519,0.5398,0.7141,0.5375,0.026,0.3114,0.0262,0.5587,0.0311
0,4,1,0.1376,146313.28,1,-1.7826,normal,0.0176,0.0053,0.0623,0.0,0.0,0.0,0.0468,0.0636,0.3,0.0,0.02,0.1,0.0,0.0,0.26,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4552,0.1651,0.3671,0.2657,0.8454,0.5898,0.4739,1.2015,0.5315,0.5455,1.8002,1.1034,0.8034,0.9753,0.5485,0.7752,0.6725,0.4504,0.8508,0.9407,0.3832,0.5105,0.5844,0.0255,0.4566,0.0265,0.4602,0.023,0.0234,0.1483,0.0,0.0089,0.1118,0.0,0.0,0.0,0.24,0.12,0.12,0.04,0.0,0.0,0.2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4949,0.1426,0.2746,0.2733,0.8803,0.6218,0.574,1.1941,0.6378,0.5703,1.5222,1.1183,0.8889,1.1134,0.4913,0.7127,0.8299,0.4312,0.8094,0.8292,0.5173,0.6054,0.6247,0.0234,0.4195,0.0246,0.5407,0.0264
0,5,4,0.1177,236990.94,1,-2.6814,normal,0.0234,0.1483,0.0,0.0089,0.1118,0.0,0.0,0.0,0.24,0.12,0.12,0.04,0.0,0.0,0.2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4455,0.1548,0.3493,0.2575,0.831,0.5776,0.5305,1.1187,0.5721,0.525,1.4663,1.049,0.943,0.9046,0.416,0.6433,0.8051,0.4575,0.9093,0.8161,0.5833,0.7344,0.5634,0.0249,0.5168,0.0232,0.4504,0.0285,0.0783,0.0504,0.0,0.0,0.0549,0.0,0.0325,0.0,0.22,0.1,0.1,0.02,0.1,0.0,0.18,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5133,0.1425,0.2805,0.2323,0.9082,0.6014,0.5957,1.1487,0.6671,0.5155,1.5399,1.0058,0.9027,0.9934,0.4937,0.7107,0.6769,0.4424,0.9725,0.9133,0.4866,0.6657,0.6282,0.0231,0.3806,0.0242,0.5028,0.025
0,5,5,0.3607,112774.2,1,-1.4288,normal,0.0234,0.1483,0.0,0.0089,0.1118,0.0,0.0,0.0,0.24,0.12,0.12,0.04,0.0,0.0,0.2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4455,0.1548,0.3493,0.2575,0.831,0.5776,0.5305,1.1187,0.5721,0.525,1.4663,1.049,0.943,0.9046,0.416,0.6433,0.8051,0.4575,0.9093,0.8161,0.5833,0.7344,0.5634,0.0249,0.5168,0.0232,0.4504,0.0285,0.0148,0.0,0.0608,0.0371,0.0,0.0024,0.0512,0.0046,0.2,0.08,0.08,0.0,0.08,0.0,0.16,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5008,0.1313,0.3126,0.2523,1.0549,0.7006,0.4606,1.2919,0.7153,0.5459,1.4492,1.278,0.8979,1.1096,0.5358,0.7011,0.7042,0.4275,0.8453,0.7648,0.5778,0.7739,0.4901,0.0304,0.45,0.0276,0.6338,0.0245
0,5,4,0.7318,1380.42,1,-0.3149,normal,0.0234,0.1483,0.0,0.0089,0.1118,0.0,0.0,0.0,0.24,0.12,0.12,0.04,0.0,0.0,0.2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4455,0.1548,0.3493,0.2575,0.831,0.5776,0.5305,1.1187,0.5721,0.525,1.4663,1.049,0.943,0.9046,0.416,0.6433,0.8051,0.4575,0.9093,0.8161,0.5833,0.7344,0.5634,0.0249,0.5168,0.0232,0.4504,0.0285,0.1483,0.0,0.0,0.0282,0.0546,0.0,0.0,0.1001,0.18,0.06,0.06,0.0,0.07,0.0,0.14,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4629,0.1584,0.3217,0.2097,1.0346,0.7004,0.51,1.2366,0.6664,0.2556,1.417,0.9604,0.8408,1.0352,0.4977,0.6452,0.8052,0.3064,0.9638,0.7191,0.5228,0.5941,0.5271,0.0279,0.5081,0.0259,0.5404,0.0262
0,6,6,0.3034,684329.43,1,-5.3027,normal,0.1483,0.0,0.0,0.0282,0.0546,0.0,0.0,0.1001,0.18,0.06,0.06,0.0,0.07,0.0,0.14,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4746,0.1268,0.3321,0.2367,0.7612,0.5892,0.6256,1.2906,0.6129,0.224,1.4513,1.2433,0.8752,0.9663,0.5206,0.686,0.7281,0.4201,0.8583,0.8673,0.582,0.6725,0.6499,0.0248,0.5372,0.02,0.5928,0.0259,0.0675,0.0,0.0,0.0253,0.0,0.0,0.0099,0.0,0.16,0.04,0.04,0.0,0.05,0.0,0.26,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4948,0.1599,0.2461,0.2725,0.9324,0.5471,0.5877,1.1421,0.6184,0.3192,1.5448,0.9487,0.919,0.9136,0.4548,0.7204,0.7236,0.4691,0.9492,0.7543,0.6027,0.5712,0.6764,0.0301,0.5796,0.0196,0.6008,0.028
0,6,2,0.2818,12249.11,1,-0.4252,normal,0.1483,0.0,0.0,0.0282,0.0546,0.0,0.0,0.1001,0.18,0.06,0.06,0.0,0.07,0.0,0.14,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4746,0.1268,0.3321,0.2367,0.7612,0.5892,0.6256,1.2906,0.6129,0.224,1.4513,1.2433,0.8752,0.9663,0.5206,0.686,0.7281,0.4201,0.8583,0.8673,0.582,0.6725,0.6499,0.0248,0.5372,0.02,0.5928,0.0259,0.0923,0.0505,0.0,0.1145,0.0511,0.122,0.0379,0.0141,0.14,0.02,0.07,0.0,0.03,0.0,0.24,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4621,0.1416,0.301,0.2253,0.823,0.5549,0.5968,1.1161,0.5136,0.4694,1.7266,1.1091,0.7921,0.7795,0.4657,0.6593,0.6751,0.4521,1.0241,0.8899,0.5512,0.6063,0.6901,0.0248,0.5021,0.0252,0.5686,0.0254
