episode,step,action_node,action_bw,completion_time_ms,sla_violated,reward,volatility,s_0,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9,s_10,s_11,s_12,s_13,s_14,s_15,s_16,s_17,s_18,s_19,s_20,s_21,s_22,s_23,s_24,s_25,s_26,s_27,s_28,s_29,s_30,s_31,s_32,s_33,s_34,s_35,s_36,s_37,s_38,s_39,s_40,s_41,s_42,s_43,s_44,s_45,s_46,s_47,s_48,s_49,s_50,s_51,ns_0,ns_1,ns_2,ns_3,ns_4,ns_5,ns_6,ns_7,ns_8,ns_9,ns_10,ns_11,ns_12,ns_13,ns_14,ns_15,ns_16,ns_17,ns_18,ns_19,ns_20,ns_21,ns_22,ns_23,ns_24,ns_25,ns_26,ns_27,ns_28,ns_29,ns_30,ns_31,ns_32,ns_33,ns_34,ns_35,ns_36,ns_37,ns_38,ns_39,ns_40,ns_41,ns_42,ns_43,ns_44,ns_45,ns_46,ns_47,ns_48,ns_49,ns_50,ns_51
0,3,3,0.1997,494769.34,1,-5.249,high_churn,0.0588,0.0,0.0075,0.0,0.0,0.2173,0.0,0.1067,0.2,0.06,0.08,0.0,0.0,0.1,0.21,0.02,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.4854,0.1626,0.2719,0.1589,0.6377,0.4329,0.4166,0.982,0.5539,0.4669,1.3637,0.7998,0.7645,0.7132,0.4214,0.5893,0.6892,0.3865,0.6304,0.7603,0.4907,0.397,0.4579,0.0224,0.5722,0.0233,0.5884,0.0184,0.0633,0.1094,0.0,0.0,0.1357,0.1671,0.0804,0.0,0.16,0.02,0.05,0.12,0.0,0.06,0.17,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3565,0.0674,0.3659,0.2016,0.5835,0.49,0.4524,0.9241,0.4497,0.3684,1.1917,0.7341,0.5782,0.757,0.3583,0.6972,0.2809,0.4176,0.864,0.4076,0.4043,0.4954,0.348,0.0169,0.3317,0.027,0.5157,0.0251
0,3,0,0.5414,766580.15,1,-5.3153,high_churn,0.0588,0.0,0.0075,0.0,0.0,0.2173,0.0,0.1067,0.2,0.06,0.08,0.0,0.0,0.1,0.21,0.02,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.4854,0.1626,0.2719,0.1589,0.6377,0.4329,0.4166,0.982,0.5539,0.4669,1.3637,0.7998,0.7645,0.7132,0.4214,0.5893,0.6892,0.3865,0.6304,0.7603,0.4907,0.397,0.4579,0.0224,0.5722,0.0233,0.5884,0.0184,0.0804,0.0,0.1717,0.0441,0.0,0.0027,0.033,0.087,0.3,0.0,0.03,0.1,0.0,0.04,0.15,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4525,0.0417,0.2257,0.1953,0.6526,0.5924,0.3806,1.1898,0.4707,0.4527,1.2395,0.6628,0.6717,0.7907,0.3727,0.3921,0.8015,0.3488,0.5817,0.9221,0.4876,0.4067,0.3832,0.0191,0.4518,0.0225,0.517,0.0222
0,4,7,0.6309,165276.59,1,-1.9631,high_churn,0.0804,0.0,0.1717,0.0441,0.0,0.0027,0.033,0.087,0.3,0.0,0.03,0.1,0.0,0.04,0.15,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4783,0.0564,0.2049,0.1991,0.7113,0.2385,0.3863,1.0114,0.4649,0.3601,1.4183,0.6726,0.7704,0.5436,0.5861,0.5129,0.5593,0.4212,0.6337,0.899,0.4663,0.5225,0.4626,0.0248,0.4461,0.0217,0.4814,0.0205,0.0,0.07,0.3725,0.0,0.0,0.1771,0.0632,0.0973,0.28,0.0,0.01,0.08,0.0,0.02,0.13,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2774,0.0715,0.293,0.204,0.839,0.5533,0.5472,1.1538,0.4619,0.466,0.8334,0.8141,0.7848,0.761,0.4113,0.5131,0.733,0.3373,0.6272,0.8199,0.312,0.5888,0.3834,0.0251,0.2204,0.0205,0.4702,0.0123
0,4,6,0.6293,60487.4,1,-0.9125,high_churn,0.0804,0.0,0.1717,0.0441,0.0,0.0027,0.033,0.087,0.3,0.0,0.03,0.1,0.0,0.04,0.15,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4783,0.0564,0.2049,0.1991,0.7113,0.2385,0.3863,1.0114,0.4649,0.3601,1.4183,0.6726,0.7704,0.5436,0.5861,0.5129,0.5593,0.4212,0.6337,0.899,0.4663,0.5225,0.4626,0.0248,0.4461,0.0217,0.4814,0.0205,0.0,0.073,0.2876,0.0,0.0,0.0444,0.0453,0.0,0.26,0.0,0.0,0.06,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.436,0.0895,0.2738,0.2635,0.7876,0.4678,0.3522,0.8992,0.5652,0.2868,1.3991,0.8578,0.6543,0.6435,0.3416,0.6,0.3259,0.3084,0.7564,0.7672,0.3256,0.5964,0.7268,0.0219,0.183,0.0207,0.2753,0.0327
0,4,4,0.2231,278915.49,1,-3.0902,high_churn,0.0804,0.0,0.1717,0.0441,0.0,0.0027,0.033,0.087,0.3,0.0,0.03,0.1,0.0,0.04,0.15,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4783,0.0564,0.2049,0.1991,0.7113,0.2385,0.3863,1.0114,0.4649,0.3601,1.4183,0.6726,0.7704,0.5436,0.5861,0.5129,0.5593,0.4212,0.6337,0.899,0.4663,0.5225,0.4626,0.0248,0.4461,0.0217,0.4814,0.0205,0.0,0.0,0.2666,0.0584,0.0659,0.201,0.0,0.1795,0.24,0.0,0.0,0.04,0.12,0.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.1145,0.0961,0.2999,0.2129,0.9122,0.3809,0.2925,1.0396,0.5324,0.4389,1.4234,0.8931,0.7291,0.8472,0.4155,0.6279,0.5815,0.4478,0.6018,0.7633,0.4019,0.446,0.4064,0.022,0.4489,0.0216,0.4148,0.02
0,5,7,0.302,30.11,0,-0.0191,high_churn,0.0,0.0,0.2666,0.0584,0.0659,0.201,0.0,0.1795,0.24,0.0,0.0,0.04,0.12,0.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.4384,0.0817,0.2428,0.2028,0.8299,0.3594,0.5653,0.9923,0.5351,0.3804,1.3287,0.8315,0.8375,0.5275,0.3909,0.5798,0.4386,0.3151,0.6414,0.7207,0.2769,0.6385,0.4267,0.0205,0.4445,0.0179,0.423,0.0119,0.0,0.0,0.1097,0.0394,0.0431,0.0789,0.0,0.0,0.22,0.0,0.0,0.02,0.1,0.0,0.23,0.1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.4072,0.1325,0.1854,0.3013,0.5458,0.5076,0.4214,0.7258,0.4704,0.4155,1.0437,0.978,0.6526,0.5424,0.2699,0.601,0.4026,0.3645,0.7531,0.5578,0.5113,0.3513,0.5131,0.0198,0.4162,0.0153,0.353,0.0265
0,5,5,0.58,87679.73,1,-1.1857,high_churn,0.0,0.0,0.2666,0.0584,0.0659,0.201,0.0,0.1795,0.24,0.0,0.0,0.04,0.12,0.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.4384,0.0817,0.2428,0.2028,0.8299,0.3594,0.5653,0.9923,0.5351,0.3804,1.3287,0.8315,0.8375,0.5275,0.3909,0.5798,0.4386,0.3151,0.6414,0.7207,0.2769,0.6385,0.4267,0.0205,0.4445,0.0179,0.423,0.0119,0.0786,0.0425,0.0488,0.0,0.1052,0.0,0.0195,0.0,0.2,0.0,0.0,0.0,0.08,0.0,0.21,0.08,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.4823,0.1379,0.2445,0.1734,0.8219,0.5311,0.5131,1.0725,0.6146,0.3693,1.5157,0.8561,0.9543,0.639,0.5087,0.5572,0.5201,0.3096,0.6473,0.7555,0.4794,0.4738,0.298,0.0286,0.5737,0.0217,0.4377,0.0205
0,5,3,0.4226,2351.48,1,-0.325,high_churn,0.0,0.0,0.2666,0.0584,0.0659,0.201,0.0,0.1795,0.24,0.0,0.0,0.04,0.12,0.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.4384,0.0817,0.2428,0.2028,0.8299,0.3594,0.5653,0.9923,0.5351,0.3804,1.3287,0.8315,0.8375,0.5275,0.3909,0.5798,0.4386,0.3151,0.6414,0.7207,0.2769,0.6385,0.4267,0.0205,0.4445,0.0179,0.423,0.0119,0.0,0.0,0.0384,0.1031,0.2602,0.0412,0.06,0.1134,0.18,0.0,0.0,0.0,0.06,0.0,0.19,0.06,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.3261,0.0632,0.2179,0.224,0.6525,0.6291,0.5797,1.1944,0.4184,0.2213,1.0308,0.8002,0.5538,0.7205,0.4992,0.3596,0.8147,0.4035,0.7287,0.597,0.3581,0.3611,0.5635,0.0261,0.3065,0.0178,0.472,0.0188
0,6,2,0.4839,31339.6,1,-0.6221,high_churn,0.0,0.0,0.0384,0.1031,0.2602,0.0412,0.06,0.1134,0.18,0.0,0.0,0.0,0.06,0.0,0.19,0.06,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.2322,0.1011,0.3359,0.1757,0.6976,0.3796,0.4864,0.9735,0.3195,0.3057,1.5366,0.5591,0.7424,0.4219,0.431,0.64,0.7289,0.3318,0.9107,1.0178,0.4061,0.4869,0.4117,0.0181,0.3732,0.0179,0.5835,0.0231,0.1565,0.04,0.0313,0.0464,0.2751,0.0732,0.2387,0.0507,0.16,0.0,0.12,0.0,0.04,0.0,0.17,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.44,0.1587,0.1938,0.1817,0.4885,0.5841,0.4061,0.9908,0.4351,0.3866,1.4931,0.938,0.6594,0.855,0.4373,0.494,0.4223,0.1838,0.5062,0.8586,0.5501,0.705,0.2887,0.0243,0.6151,0.0245,0.2475,0.0271
0,6,7,0.1586,7294.89,1,-0.3802,high_churn,0.0,0.0,0.0384,0.1031,0.2602,0.0412,0.06,0.1134,0.18,0.0,0.0,0.0,0.06,0.0,0.19,0.06,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.2322,0.1011,0.3359,0.1757,0.6976,0.3796,0.4864,0.9735,0.3195,0.3057,1.5366,0.5591,0.7424,0.4219,0.431,0.64,0.7289,0.3318,0.9107,1.0178,0.4061,0.4869,0.4117,0.0181,0.3732,0.0179,0.5835,0.0231,0.1551,0.1534,0.0,0.0,0.4,0.0725,0.0678,0.0557,0.14,0.0,0.1,0.0,0.02,0.0,0.15,0.07,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.32,0.1099,0.1598,0.1953,0.5786,0.3837,0.4509,1.2165,0.6013,0.2837,0.9622,0.9786,0.5419,0.7079,0.4191,0.4322,0.6106,0.2226,0.6084,0.7409,0.2957,0.5824,0.4825,0.0222,0.4455,0.0255,0.4453,0.0183
0,6,3,0.1021,525520.3,1,-5.3004,high_churn,0.0,0.0,0.0384,0.1031,0.2602,0.0412,0.06,0.1134,0.18,0.0,0.0,0.0,0.06,0.0,0.19,0.06,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.2322,0.1011,0.3359,0.1757,0.6976,0.3796,0.4864,0.9735,0.3195,0.3057,1.5366,0.5591,0.7424,0.4219,0.431,0.64,0.7289,0.3318,0.9107,1.0178,0.4061,0.4869,0.4117,0.0181,0.3732,0.0179,0.5835,0.0231,0.2959,0.1082,0.0317,0.151,0.3677,0.0645,0.0528,0.0,0.12,0.0,0.08,0.18,0.0,0.0,0.13,0.05,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2967,0.0992,0.2686,0.1518,0.8271,0.3592,0.4933,0.6567,0.4452,0.5705,1.6095,0.7556,0.727,0.9197,0.429,0.5067,0.5085,0.4023,0.848,0.9354,0.2875,0.4011,0.597,0.0138,0.532,0.0191,0.3891,0.0208
0,7,7,0.7917,176754.04,1,-2.0702,high_churn,0.2959,0.1082,0.0317,0.151,0.3677,0.0645,0.0528,0.0,0.12,0.0,0.08,0.18,0.0,0.0,0.13,0.05,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2754,0.1356,0.3232,0.2339,0.6856,0.3409,0.3047,0.6985,0.5068,0.423,1.408,0.5278,0.8513,0.8441,0.3529,0.4085,0.7474,0.3222,0.6888,0.7498,0.3547,0.505,0.5682,0.0231,0.4923,0.0154,0.4138,0.0184,0.0613,0.049,0.0,0.0,0.3347,0.0,0.0886,0.0,0.1,0.0,0.06,0.16,0.0,0.0,0.11,0.22,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.3238,0.1265,0.2695,0.1784,0.6586,0.4388,0.4428,1.0556,0.5205,0.4723,0.7272,0.7876,0.5364,0.7859,0.3993,0.5236,0.659,0.4112,0.6832,0.5499,0.2967,0.5391,0.5078,0.0161,0.4883,0.0182,0.0334,0.025
0,7,3,0.5516,3175.23,1,-0.3328,high_churn,0.2959,0.1082,0.0317,0.151,0.3677,0.0645,0.0528,0.0,0.12,0.0,0.08,0.18,0.0,0.0,0.13,0.05,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2754,0.1356,0.3232,0.2339,0.6856,0.3409,0.3047,0.6985,0.5068,0.423,1.408,0.5278,0.8513,0.8441,0.3529,0.4085,0.7474,0.3222,0.6888,0.7498,0.3547,0.505,0.5682,0.0231,0.4923,0.0154,0.4138,0.0184,0.0,0.0,0.0,0.0854,0.0521,0.0,0.0,0.1327,0.08,0.0,0.04,0.38,0.0,0.0,0.09,0.2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2776,0.1147,0.2618,0.1951,0.6394,0.4541,0.5544,0.8785,0.6857,0.4793,1.3094,0.627,0.8005,0.668,0.2874,0.591,0.432,0.2905,0.4471,1.0054,0.3744,0.4862,0.5554,0.015,0.4642,0.0248,0.2375,0.0241
0,7,2,0.8137,9899.73,1,-0.4005,high_churn,0.2959,0.1082,0.0317,0.151,0.3677,0.0645,0.0528,0.0,0.12,0.0,0.08,0.18,0.0,0.0,0.13,0.05,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2754,0.1356,0.3232,0.2339,0.6856,0.3409,0.3047,0.6985,0.5068,0.423,1.408,0.5278,0.8513,0.8441,0.3529,0.4085,0.7474,0.3222,0.6888,0.7498,0.3547,0.505,0.5682,0.0231,0.4923,0.0154,0.4138,0.0184,0.0,0.104,0.2157,0.0,0.0032,0.0,0.0,0.1,0.06,0.0,0.17,0.36,0.0,0.0,0.07,0.18,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.3163,0.1466,0.1942,0.1463,0.8193,0.6064,0.3959,0.8686,0.5367,0.355,1.0121,0.9685,0.7563,0.9356,0.283,0.4821,0.6316,0.069,0.6755,0.867,0.3834,0.5393,0.6254,0.0272,0.49,0.0224,0.2769,0.0214
0,8,4,0.7542,1766.18,1,-0.3187,high_churn,0.0,0.104,0.2157,0.0,0.0032,0.0,0.0,0.1,0.06,0.0,0.17,0.36,0.0,0.0,0.07,0.18,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.4188,0.1115,0.2129,0.1482,0.4706,0.3006,0.4856,0.9797,0.4588,0.3862,1.2501,0.7965,0.4936,0.8765,0.4006,0.5645,0.6982,0.0767,0.7547,0.6769,0.5111,0.6138,0.3838,0.022,0.4542,0.0201,0.3429,0.0197,0.1238,0.0021,0.1714,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.15,0.34,0.01,0.0,0.05,0.16,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.431,0.1501,0.2167,0.155,0.7613,0.6357,0.309,0.741,0.4619,0.3457,1.0035,0.4787,0.7538,0.7914,0.04,0.6922,0.7991,0.1495,0.853,0.6166,0.4497,0.4457,0.6989,0.0188,0.4372,0.0172,0.5961,0.0275
