episode,step,action_node,action_bw,completion_time_ms,sla_violated,reward,volatility,s_0,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9,s_10,s_11,s_12,s_13,s_14,s_15,s_16,s_17,s_18,s_19,s_20,s_21,s_22,s_23,s_24,s_25,s_26,s_27,s_28,s_29,s_30,s_31,s_32,s_33,s_34,s_35,s_36,s_37,s_38,s_39,s_40,s_41,s_42,s_43,s_44,s_45,s_46,s_47,s_48,s_49,s_50,s_51,ns_0,ns_1,ns_2,ns_3,ns_4,ns_5,ns_6,ns_7,ns_8,ns_9,ns_10,ns_11,ns_12,ns_13,ns_14,ns_15,ns_16,ns_17,ns_18,ns_19,ns_20,ns_21,ns_22,ns_23,ns_24,ns_25,ns_26,ns_27,ns_28,ns_29,ns_30,ns_31,ns_32,ns_33,ns_34,ns_35,ns_36,ns_37,ns_38,ns_39,ns_40,ns_41,ns_42,ns_43,ns_44,ns_45,ns_46,ns_47,ns_48,ns_49,ns_50,ns_51
14,27,6,0.418,13403710.19,1,-5.3089,low_bandwidth,0.0,0.0,0.0526,0.0122,0.0819,0.1025,0.0076,0.0872,0.0,0.03,0.08,0.23,0.02,0.0,0.0,0.01,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.1804,0.0287,0.1218,0.1289,0.201,0.1613,0.1902,0.4021,0.2438,0.1421,0.5167,0.3331,0.3126,0.1722,0.1535,0.2156,0.1965,0.1391,0.2717,0.2202,0.2022,0.1736,0.0751,0.006,0.2061,0.0082,0.1652,0.0088,0.175,0.0394,0.0,0.0675,0.2235,0.0,0.0,0.0,0.0,0.0,0.12,0.17,0.0,0.06,0.18,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.2524,0.0239,0.0914,0.0924,0.3248,0.0716,0.1375,0.4872,0.2071,0.1845,0.5542,0.3556,0.1852,0.3056,0.2064,0.2043,0.2217,0.0791,0.439,0.201,0.1889,0.1558,0.2574,0.0074,0.1372,0.01,0.1215,0.0052
14,28,4,0.3884,28.61,0,-0.0233,low_bandwidth,0.175,0.0394,0.0,0.0675,0.2235,0.0,0.0,0.0,0.0,0.0,0.12,0.17,0.0,0.06,0.18,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0632,0.0347,0.1001,0.1355,0.2416,0.1049,0.1706,0.0499,0.3171,0.2167,0.4123,0.2695,0.1911,0.1178,0.1224,0.2983,0.2757,0.0948,0.3135,0.2205,0.1564,0.1361,0.1243,0.005,0.1656,0.0108,0.2151,0.0061,0.0,0.0,0.0,0.1242,0.0,0.093,0.0,0.1121,0.0,0.0,0.1,0.15,0.1,0.04,0.16,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.1425,0.0092,0.1424,0.0873,0.2475,0.1598,0.0894,0.2415,0.212,0.1549,0.5502,0.21,0.3538,0.2202,0.0975,0.17,0.327,0.1593,0.1815,0.201,0.0483,0.2296,0.1682,0.005,0.2297,0.0127,0.1813,0.0082
14,28,3,0.3533,409313.08,1,-4.4057,low_bandwidth,0.175,0.0394,0.0,0.0675,0.2235,0.0,0.0,0.0,0.0,0.0,0.12,0.17,0.0,0.06,0.18,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0632,0.0347,0.1001,0.1355,0.2416,0.1049,0.1706,0.0499,0.3171,0.2167,0.4123,0.2695,0.1911,0.1178,0.1224,0.2983,0.2757,0.0948,0.3135,0.2205,0.1564,0.1361,0.1243,0.005,0.1656,0.0108,0.2151,0.0061,0.0344,0.0,0.0113,0.0,0.0,0.0808,0.0,0.1727,0.0,0.0,0.08,0.26,0.08,0.02,0.14,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1912,0.033,0.0398,0.0527,0.0785,0.1574,0.1402,0.4474,0.2177,0.0695,0.3869,0.3019,0.1226,0.1432,0.1328,0.2062,0.1405,0.1434,0.2546,0.3169,0.1601,0.0577,0.1971,0.0063,0.1473,0.0086,0.1825,0.0078
14,28,3,0.6361,131658.74,1,-1.6177,low_bandwidth,0.175,0.0394,0.0,0.0675,0.2235,0.0,0.0,0.0,0.0,0.0,0.12,0.17,0.0,0.06,0.18,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0632,0.0347,0.1001,0.1355,0.2416,0.1049,0.1706,0.0499,0.3171,0.2167,0.4123,0.2695,0.1911,0.1178,0.1224,0.2983,0.2757,0.0948,0.3135,0.2205,0.1564,0.1361,0.1243,0.005,0.1656,0.0108,0.2151,0.0061,0.0,0.0,0.136,0.0,0.0401,0.004,0.0873,0.0,0.0,0.0,0.06,0.32,0.06,0.0,0.12,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1008,0.0507,0.1041,0.0818,0.2819,0.1693,0.0819,0.5431,0.1492,0.1766,0.5191,0.4369,0.1593,0.1692,0.0606,0.1768,0.2329,0.1281,0.1316,0.1717,0.2512,0.1849,0.1635,0.0096,0.2135,0.0082,0.1817,0.005
14,29,4,0.6944,274106.51,1,-3.0456,low_bandwidth,0.0,0.0,0.136,0.0,0.0401,0.004,0.0873,0.0,0.0,0.0,0.06,0.32,0.06,0.0,0.12,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1583,0.0519,0.1171,0.0624,0.3546,0.2379,0.1419,0.4481,0.06,0.0876,0.3867,0.3288,0.2179,0.1482,0.1603,0.1924,0.1521,0.1209,0.2081,0.2624,0.152,0.2285,0.1688,0.005,0.1189,0.0055,0.1724,0.0075,0.0159,0.0997,0.0,0.081,0.0,0.096,0.0,0.1688,0.0,0.0,0.04,0.3,0.27,0.0,0.1,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1762,0.0353,0.0808,0.0616,0.2506,0.2147,0.166,0.45,0.1009,0.0642,0.4418,0.2937,0.2721,0.3046,0.0801,0.0842,0.3828,0.1829,0.3462,0.3564,0.1782,0.2355,0.041,0.0078,0.1775,0.0109,0.0541,0.0121
14,29,3,0.768,696778.22,1,-5.3088,low_bandwidth,0.0,0.0,0.136,0.0,0.0401,0.004,0.0873,0.0,0.0,0.0,0.06,0.32,0.06,0.0,0.12,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1583,0.0519,0.1171,0.0624,0.3546,0.2379,0.1419,0.4481,0.06,0.0876,0.3867,0.3288,0.2179,0.1482,0.1603,0.1924,0.1521,0.1209,0.2081,0.2624,0.152,0.2285,0.1688,0.005,0.1189,0.0055,0.1724,0.0075,0.2148,0.0,0.0,0.1744,0.0,0.086,0.0,0.0386,0.0,0.0,0.02,0.45,0.25,0.0,0.08,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1292,0.0644,0.0817,0.0842,0.1873,0.2453,0.1732,0.5769,0.1809,0.1219,0.5349,0.3422,0.2555,0.3046,0.2005,0.2691,0.1906,0.1961,0.2563,0.2745,0.1022,0.1341,0.072,0.007,0.1782,0.0067,0.1525,0.0075
14,29,7,0.1909,1243806.66,1,-5.3057,low_bandwidth,0.0,0.0,0.136,0.0,0.0401,0.004,0.0873,0.0,0.0,0.0,0.06,0.32,0.06,0.0,0.12,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1583,0.0519,0.1171,0.0624,0.3546,0.2379,0.1419,0.4481,0.06,0.0876,0.3867,0.3288,0.2179,0.1482,0.1603,0.1924,0.1521,0.1209,0.2081,0.2624,0.152,0.2285,0.1688,0.005,0.1189,0.0055,0.1724,0.0075,0.0319,0.0247,0.0,0.0322,0.0057,0.2136,0.0551,0.0,0.0,0.0,0.0,0.43,0.23,0.0,0.06,0.06,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1203,0.0527,0.0966,0.1012,0.2509,0.1732,0.1107,0.4354,0.1643,0.0853,0.3445,0.2025,0.3069,0.2589,0.1459,0.2632,0.1522,0.1748,0.1594,0.0524,0.1704,0.062,0.2681,0.008,0.2051,0.005,0.166,0.0086
14,30,5,0.8994,152551.17,1,-1.8477,low_bandwidth,0.0319,0.0247,0.0,0.0322,0.0057,0.2136,0.0551,0.0,0.0,0.0,0.0,0.43,0.23,0.0,0.06,0.06,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1876,0.0498,0.0868,0.0711,0.2548,0.1781,0.1335,0.4297,0.1399,0.1744,0.4163,0.0889,0.3512,0.1521,0.1501,0.2682,0.2095,0.2448,0.2447,0.1891,0.1905,0.1493,0.1889,0.0095,0.1534,0.0079,0.1541,0.0143,0.0,0.0351,0.1289,0.0,0.0257,0.0735,0.0,0.0171,0.0,0.0,0.0,0.41,0.21,0.14,0.04,0.04,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1785,0.0313,0.0939,0.0969,0.0277,0.2256,0.126,0.314,0.1669,0.1442,0.6009,0.1554,0.3395,0.351,0.1762,0.2104,0.1833,0.0945,0.1985,0.1483,0.2075,0.1915,0.1519,0.0088,0.1552,0.0051,0.1774,0.0118
14,30,6,0.2496,495657.68,1,-5.2575,low_bandwidth,0.0319,0.0247,0.0,0.0322,0.0057,0.2136,0.0551,0.0,0.0,0.0,0.0,0.43,0.23,0.0,0.06,0.06,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1876,0.0498,0.0868,0.0711,0.2548,0.1781,0.1335,0.4297,0.1399,0.1744,0.4163,0.0889,0.3512,0.1521,0.1501,0.2682,0.2095,0.2448,0.2447,0.1891,0.1905,0.1493,0.1889,0.0095,0.1534,0.0079,0.1541,0.0143,0.0274,0.143,0.0,0.1956,0.0873,0.014,0.0361,0.0119,0.0,0.0,0.0,0.39,0.19,0.12,0.09,0.02,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1571,0.0209,0.1338,0.0772,0.2607,0.2121,0.1627,0.2361,0.1017,0.1235,0.511,0.3428,0.3819,0.2003,0.1533,0.1225,0.3108,0.065,0.2553,0.2427,0.1852,0.2021,0.1819,0.0084,0.1332,0.0055,0.1031,0.0061
14,30,5,0.6346,152537.28,1,-1.8274,low_bandwidth,0.0319,0.0247,0.0,0.0322,0.0057,0.2136,0.0551,0.0,0.0,0.0,0.0,0.43,0.23,0.0,0.06,0.06,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1876,0.0498,0.0868,0.0711,0.2548,0.1781,0.1335,0.4297,0.1399,0.1744,0.4163,0.0889,0.3512,0.1521,0.1501,0.2682,0.2095,0.2448,0.2447,0.1891,0.1905,0.1493,0.1889,0.0095,0.1534,0.0079,0.1541,0.0143,0.0,0.0,0.1064,0.0155,0.0669,0.0,0.0029,0.1175,0.0,0.0,0.0,0.37,0.17,0.26,0.07,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1751,0.0572,0.083,0.0764,0.2282,0.2043,0.1601,0.3596,0.2073,0.044,0.3977,0.4125,0.2628,0.3485,0.0943,0.061,0.1215,0.137,0.1094,0.2459,0.1358,0.1868,0.1847,0.0079,0.0913,0.005,0.2516,0.005
14,31,5,0.5199,364831.93,1,-3.949,low_bandwidth,0.0,0.0,0.1064,0.0155,0.0669,0.0,0.0029,0.1175,0.0,0.0,0.0,0.37,0.17,0.26,0.07,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1838,0.0805,0.0888,0.1129,0.3094,0.2196,0.1544,0.2818,0.2517,0.1829,0.3977,0.3806,0.2143,0.2831,0.1116,0.0269,0.2862,0.1045,0.2484,0.268,0.2144,0.1471,0.171,0.0069,0.1311,0.0139,0.144,0.0069,0.0,0.0,0.0854,0.0,0.0054,0.046,0.1744,0.0085,0.0,0.0,0.0,0.35,0.15,0.34,0.05,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1195,0.0437,0.1258,0.0676,0.2106,0.1901,0.2049,0.2294,0.2539,0.2049,0.6334,0.1503,0.3404,0.2888,0.1299,0.1341,0.2065,0.1498,0.2703,0.2687,0.0476,0.1644,0.1345,0.005,0.1964,0.0067,0.1412,0.0075
14,31,7,0.5015,43.52,0,-0.0036,low_bandwidth,0.0,0.0,0.1064,0.0155,0.0669,0.0,0.0029,0.1175,0.0,0.0,0.0,0.37,0.17,0.26,0.07,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1838,0.0805,0.0888,0.1129,0.3094,0.2196,0.1544,0.2818,0.2517,0.1829,0.3977,0.3806,0.2143,0.2831,0.1116,0.0269,0.2862,0.1045,0.2484,0.268,0.2144,0.1471,0.171,0.0069,0.1311,0.0139,0.144,0.0069,0.0,0.2317,0.0349,0.0,0.0888,0.074,0.2602,0.056,0.0,0.0,0.0,0.33,0.13,0.32,0.03,0.11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1486,0.065,0.0742,0.0549,0.2595,0.163,0.1148,0.4482,0.2939,0.1462,0.4246,0.2163,0.3661,0.3274,0.0168,0.1984,0.2418,0.0925,0.3094,0.2596,0.1716,0.1605,0.1739,0.0109,0.1687,0.0101,0.0837,0.0078
14,31,6,0.5758,390324.67,1,-4.231,low_bandwidth,0.0,0.0,0.1064,0.0155,0.0669,0.0,0.0029,0.1175,0.0,0.0,0.0,0.37,0.17,0.26,0.07,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1838,0.0805,0.0888,0.1129,0.3094,0.2196,0.1544,0.2818,0.2517,0.1829,0.3977,0.3806,0.2143,0.2831,0.1116,0.0269,0.2862,0.1045,0.2484,0.268,0.2144,0.1471,0.171,0.0069,0.1311,0.0139,0.144,0.0069,0.115,0.1815,0.0786,0.1118,0.0181,0.0,0.0952,0.0403,0.0,0.0,0.0,0.31,0.11,0.3,0.23,0.09,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.13,0.0531,0.1151,0.0135,0.2712,0.1381,0.1522,0.3544,0.1995,0.1435,0.4807,0.1698,0.1958,0.2582,0.1193,0.1517,0.266,0.0981,0.3912,0.2071,0.1477,0.1469,0.1247,0.0084,0.1119,0.0077,0.2029,0.0051
14,32,1,0.3764,336799.06,1,-3.6963,low_bandwidth,0.115,0.1815,0.0786,0.1118,0.0181,0.0,0.0952,0.0403,0.0,0.0,0.0,0.31,0.11,0.3,0.23,0.09,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0739,0.0624,0.0529,0.0853,0.1634,0.1318,0.1958,0.2972,0.1069,0.1196,0.3583,0.2438,0.0106,0.1683,0.1099,0.1942,0.17,0.143,0.2062,0.3008,0.219,0.218,0.2159,0.0058,0.1982,0.005,0.1539,0.0084,0.1264,0.0426,0.0,0.0,0.1047,0.0032,0.1067,0.008,0.0,0.03,0.0,0.29,0.09,0.28,0.21,0.07,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1234,0.0503,0.0458,0.0588,0.4467,0.1769,0.1349,0.5011,0.0729,0.1924,0.418,0.2395,0.3106,0.2229,0.1783,0.2607,0.2601,0.1233,0.2658,0.2969,0.1944,0.2269,0.348,0.005,0.1764,0.008,0.1864,0.0054
14,32,6,0.3586,268379.83,1,-2.9962,low_bandwidth,0.115,0.1815,0.0786,0.1118,0.0181,0.0,0.0952,0.0403,0.0,0.0,0.0,0.31,0.11,0.3,0.23,0.09,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0739,0.0624,0.0529,0.0853,0.1634,0.1318,0.1958,0.2972,0.1069,0.1196,0.3583,0.2438,0.0106,0.1683,0.1099,0.1942,0.17,0.143,0.2062,0.3008,0.219,0.218,0.2159,0.0058,0.1982,0.005,0.1539,0.0084,0.0352,0.0,0.0,0.0,0.0,0.0,0.2462,0.0534,0.0,0.01,0.0,0.27,0.07,0.26,0.28,0.05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1616,0.0344,0.0639,0.055,0.3117,0.1851,0.1428,0.2555,0.2448,0.1031,0.567,0.3824,0.2712,0.3216,0.1483,0.1785,0.2053,0.1547,0.1472,0.2994,0.1737,0.2225,0.239,0.0074,0.2075,0.0094,0.1026,0.005
14,32,3,0.3399,5781.31,1,-0.3585,low_bandwidth,0.115,0.1815,0.0786,0.1118,0.0181,0.0,0.0952,0.0403,0.0,0.0,0.0,0.31,0.11,0.3,0.23,0.09,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0739,0.0624,0.0529,0.0853,0.1634,0.1318,0.1958,0.2972,0.1069,0.1196,0.3583,0.2438,0.0106,0.1683,0.1099,0.1942,0.17,0.143,0.2062,0.3008,0.219,0.218,0.2159,0.0058,0.1982,0.005,0.1539,0.0084,0.0,0.0,0.0,0.0,0.2019,0.0,0.2513,0.0905,0.0,0.0,0.0,0.26,0.05,0.24,0.26,0.03,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1349,0.065,0.0697,0.0844,0.3619,0.194,0.1488,0.4518,0.1572,0.2275,0.5345,0.2887,0.2009,0.3682,0.1285,0.1743,0.2374,0.0691,0.3243,0.1781,0.0373,0.2402,0.2709,0.0089,0.1478,0.0083,0.1589,0.0101
14,33,3,0.4813,377680.31,1,-4.0772,low_bandwidth,0.0,0.0,0.0,0.0,0.2019,0.0,0.2513,0.0905,0.0,0.0,0.0,0.26,0.05,0.24,0.26,0.03,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1167,0.0531,0.0982,0.0424,0.2212,0.2043,0.2098,0.5404,0.236,0.2235,0.5956,0.2253,0.322,0.4315,0.1206,0.1753,0.1091,0.13,0.1035,0.3053,0.138,0.1736,0.1824,0.0066,0.1758,0.0072,0.1791,0.0099,0.0,0.1301,0.0,0.0443,0.0209,0.1205,0.0758,0.1142,0.0,0.0,0.0,0.29,0.03,0.22,0.24,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1959,0.0674,0.1032,0.0876,0.3285,0.1723,0.1351,0.3378,0.0916,0.1579,0.7205,0.2931,0.2221,0.3272,0.1172,0.1332,0.1667,0.1833,0.1495,0.1537,0.1963,0.2182,0.1434,0.0087,0.1938,0.005,0.2107,0.0068
14,33,2,0.1266,1639844.24,1,-5.3,low_bandwidth,0.0,0.0,0.0,0.0,0.2019,0.0,0.2513,0.0905,0.0,0.0,0.0,0.26,0.05,0.24,0.26,0.03,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1167,0.0531,0.0982,0.0424,0.2212,0.2043,0.2098,0.5404,0.236,0.2235,0.5956,0.2253,0.322,0.4315,0.1206,0.1753,0.1091,0.13,0.1035,0.3053,0.138,0.1736,0.1824,0.0066,0.1758,0.0072,0.1791,0.0099,0.1039,0.0,0.0,0.0,0.0103,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.01,0.2,0.22,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1083,0.0684,0.1173,0.0734,0.2304,0.1741,0.2373,0.3466,0.2246,0.2642,0.4775,0.3529,0.3287,0.2368,0.1991,0.1696,0.2,0.08,0.1573,0.3905,0.2065,0.1119,0.184,0.0059,0.1519,0.0118,0.1543,0.0081
14,33,1,0.4156,100495.15,1,-1.3172,low_bandwidth,0.0,0.0,0.0,0.0,0.2019,0.0,0.2513,0.0905,0.0,0.0,0.0,0.26,0.05,0.24,0.26,0.03,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1167,0.0531,0.0982,0.0424,0.2212,0.2043,0.2098,0.5404,0.236,0.2235,0.5956,0.2253,0.322,0.4315,0.1206,0.1753,0.1091,0.13,0.1035,0.3053,0.138,0.1736,0.1824,0.0066,0.1758,0.0072,0.1791,0.0099,0.0,0.0,0.0264,0.0,0.0,0.0,0.0773,0.0,0.0,0.04,0.0,0.25,0.0,0.18,0.2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1312,0.0523,0.0309,0.076,0.1934,0.197,0.1191,0.3478,0.1818,0.1676,0.6211,0.1398,0.1951,0.1925,0.1248,0.1231,0.3603,0.1133,0.2752,0.2704,0.2455,0.2168,0.1632,0.0092,0.2222,0.0099,0.1227,0.0086
14,34,1,0.1714,223661.59,1,-2.5502,low_bandwidth,0.0,0.0,0.0264,0.0,0.0,0.0,0.0773,0.0,0.0,0.04,0.0,0.25,0.0,0.18,0.2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1237,0.036,0.1322,0.0803,0.1769,0.1323,0.1904,0.2283,0.1352,0.1016,0.4378,0.1764,0.2867,0.2802,0.2224,0.1954,0.2881,0.1297,0.3555,0.1756,0.2083,0.1662,0.132,0.0062,0.1017,0.0092,0.2182,0.0053,0.0,0.0,0.0968,0.0,0.0751,0.0,0.2496,0.1854,0.0,0.03,0.0,0.23,0.0,0.16,0.18,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.078,0.0311,0.0799,0.0874,0.3825,0.2694,0.1542,0.2217,0.2345,0.0857,0.4041,0.3095,0.203,0.1463,0.1526,0.2192,0.2373,0.1608,0.1845,0.1402,0.1174,0.1478,0.2361,0.0096,0.093,0.005,0.2135,0.0126
14,34,5,0.8338,106284.17,1,-1.3638,low_bandwidth,0.0,0.0,0.0264,0.0,0.0,0.0,0.0773,0.0,0.0,0.04,0.0,0.25,0.0,0.18,0.2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1237,0.036,0.1322,0.0803,0.1769,0.1323,0.1904,0.2283,0.1352,0.1016,0.4378,0.1764,0.2867,0.2802,0.2224,0.1954,0.2881,0.1297,0.3555,0.1756,0.2083,0.1662,0.132,0.0062,0.1017,0.0092,0.2182,0.0053,0.0,0.1222,0.1452,0.0031,0.0,0.0976,0.1182,0.0575,0.0,0.01,0.0,0.21,0.0,0.3,0.16,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.115,0.0542,0.0982,0.0719,0.2202,0.1608,0.1451,0.3241,0.2293,0.1162,0.431,0.2983,0.3173,0.3617,0.1616,0.2648,0.2635,0.1311,0.3846,0.0542,0.1904,0.1658,0.1288,0.0101,0.1614,0.0109,0.2206,0.008
14,34,2,0.5042,4483.44,1,-0.364,low_bandwidth,0.0,0.0,0.0264,0.0,0.0,0.0,0.0773,0.0,0.0,0.04,0.0,0.25,0.0,0.18,0.2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1237,0.036,0.1322,0.0803,0.1769,0.1323,0.1904,0.2283,0.1352,0.1016,0.4378,0.1764,0.2867,0.2802,0.2224,0.1954,0.2881,0.1297,0.3555,0.1756,0.2083,0.1662,0.132,0.0062,0.1017,0.0092,0.2182,0.0053,0.0,0.0068,0.2014,0.0005,0.0,0.0718,0.2439,0.1577,0.0,0.0,0.18,0.19,0.0,0.28,0.14,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1244,0.0316,0.1285,0.0768,0.1814,0.2233,0.1732,0.2561,0.162,0.133,0.8486,0.3907,0.3471,0.2854,0.1136,0.1007,0.128,0.1986,0.2448,0.1885,0.1669,0.2311,0.1861,0.008,0.0887,0.0096,0.1523,0.0075
14,35,5,0.238,6191252.39,1,-5.3078,low_bandwidth,0.0,0.0068,0.2014,0.0005,0.0,0.0718,0.2439,0.1577,0.0,0.0,0.18,0.19,0.0,0.28,0.14,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0724,0.0473,0.0849,0.076,0.1913,0.1301,0.1657,0.3478,0.1626,0.0731,0.7373,0.3603,0.1791,0.2805,0.1143,0.2062,0.209,0.1005,0.343,0.1096,0.14,0.1894,0.2352,0.005,0.2162,0.0078,0.1339,0.0116,0.0,0.0475,0.1314,0.0,0.1487,0.096,0.1048,0.0987,0.0,0.0,0.16,0.17,0.0,0.44,0.12,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2542,0.0474,0.1173,0.0929,0.3062,0.1709,0.2009,0.5304,0.1093,0.0827,0.6197,0.3564,0.2984,0.1346,0.2434,0.1212,0.2619,0.1354,0.2691,0.1468,0.1793,0.2751,0.0894,0.0061,0.1117,0.005,0.277,0.005
14,35,6,0.1587,4029179.86,1,-5.3117,low_bandwidth,0.0,0.0068,0.2014,0.0005,0.0,0.0718,0.2439,0.1577,0.0,0.0,0.18,0.19,0.0,0.28,0.14,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0724,0.0473,0.0849,0.076,0.1913,0.1301,0.1657,0.3478,0.1626,0.0731,0.7373,0.3603,0.1791,0.2805,0.1143,0.2062,0.209,0.1005,0.343,0.1096,0.14,0.1894,0.2352,0.005,0.2162,0.0078,0.1339,0.0116,0.0,0.0,0.0358,0.0288,0.0,0.0351,0.1606,0.0547,0.0,0.0,0.14,0.15,0.0,0.42,0.17,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1558,0.05,0.1059,0.0844,0.2848,0.1351,0.1553,0.1484,0.1687,0.1916,0.3005,0.2317,0.1534,0.4619,0.1917,0.1743,0.3904,0.1764,0.3402,0.247,0.1987,0.2494,0.1087,0.0082,0.156,0.005,0.2056,0.0105
14,35,3,0.1267,291716.04,1,-3.2206,low_bandwidth,0.0,0.0068,0.2014,0.0005,0.0,0.0718,0.2439,0.1577,0.0,0.0,0.18,0.19,0.0,0.28,0.14,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0724,0.0473,0.0849,0.076,0.1913,0.1301,0.1657,0.3478,0.1626,0.0731,0.7373,0.3603,0.1791,0.2805,0.1143,0.2062,0.209,0.1005,0.343,0.1096,0.14,0.1894,0.2352,0.005,0.2162,0.0078,0.1339,0.0116,0.1341,0.0,0.0,0.2787,0.0,0.0,0.2305,0.141,0.0,0.0,0.12,0.23,0.0,0.4,0.15,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0944,0.0583,0.0679,0.0872,0.353,0.2739,0.1587,0.3332,0.1355,0.244,0.5288,0.2768,0.2721,0.2352,0.1134,0.1903,0.2552,0.1299,0.2749,0.3846,0.2244,0.2019,0.1259,0.0092,0.1705,0.0088,0.2122,0.0055
14,36,2,0.4691,276037.1,1,-3.0621,low_bandwidth,0.1341,0.0,0.0,0.2787,0.0,0.0,0.2305,0.141,0.0,0.0,0.12,0.23,0.0,0.4,0.15,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2061,0.0498,0.1171,0.1265,0.2784,0.1411,0.185,0.5377,0.1371,0.1679,0.4385,0.2211,0.1901,0.3709,0.1238,0.2044,0.2501,0.0586,0.3071,0.1687,0.1269,0.2748,0.2349,0.005,0.1076,0.005,0.116,0.0094,0.0,0.0,0.0,0.1564,0.0399,0.0,0.0864,0.1023,0.0,0.0,0.11,0.21,0.0,0.38,0.13,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1986,0.0437,0.0864,0.0833,0.2492,0.1153,0.1095,0.3353,0.2829,0.1485,0.3229,0.2868,0.3019,0.2872,0.1334,0.1257,0.2345,0.1535,0.1037,0.2628,0.1347,0.3584,0.1062,0.0084,0.1178,0.005,0.1046,0.007
